"id","name","rmeffect","outcome","nobs","beta","se","subject","estimation","country","edulevel","identification","yearfirst","yearlast","coefspecification","mostcontrolled","heterogeneous","hettype","appendix","modeltable","fixedeffects","controls","splitsample","effectivepair","continent","elementary"
"585","Hermann",1,"Test score",NA,0.0281,0.0399515957128123,"Math and science","OLS","Norway","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"owns few books",1,"Table A6 Column 3","student FE","Student + Teacher + Group characteristics","No",65,"Europe",0
"585","Hermann",1,"Test score",NA,-0.0727,0.0507119315348962,"Math and science","OLS","Norway","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"owns many books",1,"Table A6 Column 6","student FE","Student + Teacher + Group characteristics","No",66,"Europe",0
"585","Hermann",1,"Test score",NA,0.02974,0.0193752419339734,"Math and science","OLS","Romania","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"high achievers",1,"Table A5 Column 6","student FE","Student + Teacher + Group characteristics","No",67,"Europe",0
"585","Hermann",1,"Test score",NA,0.00808,0.0177991572834222,"Math and science","OLS","Romania","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"low achievers",1,"Table A5 Column 3","student FE","Student + Teacher + Group characteristics","No",68,"Europe",0
"585","Hermann",1,"Test score",NA,0.013696,0.0162188162330054,"Math and science","OLS","Romania","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"owns few books",1,"Table A7 Column 3","student FE","Student + Teacher + Group characteristics","No",69,"Europe",0
"585","Hermann",1,"Test score",NA,0.0429,0.0218506292815562,"Math and science","OLS","Romania","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"owns many books",1,"Table A7 Column 6","student FE","Student + Teacher + Group characteristics","No",70,"Europe",0
"585","Hermann",1,"Test score",NA,-0.0029,0.0353735777099235,"Math and science","OLS","Scotland","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,1,"high achievers",1,"Table A4 Column 6","student FE","Student + Teacher + Group characteristics","No",71,"Europe",0
"585","Hermann",1,"Test score",NA,-0.0111,0.0353578845521052,"Math and science","OLS","Scotland","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,1,"low achievers",1,"Table A4 Column 3","student FE","Student + Teacher + Group characteristics","No",72,"Europe",0
"585","Hermann",1,"Test score",NA,-0.01509,0.0310652539020688,"Math and science","OLS","Scotland","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,1,"owns few books",1,"Table A6 Column 3","student FE","Student + Teacher + Group characteristics","No",73,"Europe",0
"585","Hermann",1,"Test score",NA,0.0267,0.0464562159457698,"Math and science","OLS","Scotland","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,1,"owns many books",1,"Table A6 Column 6","student FE","Student + Teacher + Group characteristics","No",74,"Europe",0
"585","Hermann",1,"Test score",NA,0.0095,0.0200838243370131,"Math and science","OLS","Serbia","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,1,"high achievers",1,"Table A5 Column 6","student FE","Student + Teacher + Group characteristics","No",75,"Europe",0
"585","Hermann",1,"Test score",NA,0.02896,0.0289499568220749,"Math and science","OLS","Serbia","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,1,"immigrant",1,"Table A9 Column 3","student FE","Student + Teacher + Group characteristics","No",76,"Europe",0
"585","Hermann",1,"Test score",NA,0.0143,0.0194,"Math and science","OLS","Serbia","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,1,"low achievers",1,"Table A5 Column 3","student FE","Student + Teacher + Group characteristics","No",77,"Europe",0
"585","Hermann",1,"Test score",NA,0.009,0.016137533888423,"Math and science","OLS","Serbia","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,1,"non-immigrant",1,"Table A9 Column 6","student FE","Student + Teacher + Group characteristics","No",78,"Europe",0
"585","Hermann",1,"Test score",NA,0.0201,0.0179655225362359,"Math and science","OLS","Serbia","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,1,"owns few books",1,"Table A7 Column 3","student FE","Student + Teacher + Group characteristics","No",79,"Europe",0
"585","Hermann",1,"Test score",NA,0.0028,0.0202237484161567,"Math and science","OLS","Serbia","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,1,"owns many books",1,"Table A7 Column 6","student FE","Student + Teacher + Group characteristics","No",80,"Europe",0
"585","Hermann",1,"Test score",NA,0.0204,0.0401031170858326,"Math and science","OLS","Slovak Republic","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"high achievers",1,"Table A5 Column 6","student FE","Student + Teacher + Group characteristics","No",81,"Europe",0
"585","Hermann",1,"Test score",NA,0.0796,0.0364462618110555,"Math and science","OLS","Slovak Republic","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"low achievers",1,"Table A5 Column 3","student FE","Student + Teacher + Group characteristics","No",82,"Europe",0
"585","Hermann",1,"Test score",NA,0.0654,0.0366012294875459,"Math and science","OLS","Slovak Republic","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"owns few books",1,"Table A7 Column 3","student FE","Student + Teacher + Group characteristics","No",83,"Europe",0
"585","Hermann",1,"Test score",NA,0.0295,0.0480242647002534,"Math and science","OLS","Slovak Republic","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"owns many books",1,"Table A7 Column 6","student FE","Student + Teacher + Group characteristics","No",84,"Europe",0
"585","Hermann",1,"Test score",NA,-0.01854,0.025881653733871,"Math and science","OLS","Slovenia","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"high achievers",1,"Table A5 Column 6","student FE","Student + Teacher + Group characteristics","No",85,"Europe",0
"585","Hermann",1,"Test score",NA,-0.0787,0.0387220867206301,"Math and science","OLS","Slovenia","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"immigrant",1,"Table A9 Column 3","student FE","Student + Teacher + Group characteristics","No",86,"Europe",0
"585","Hermann",1,"Test score",NA,-0.030475,0.0302834938539132,"Math and science","OLS","Slovenia","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"low achievers",1,"Table A5 Column 3","student FE","Student + Teacher + Group characteristics","No",87,"Europe",0
"585","Hermann",1,"Test score",NA,-0.00541,0.0249569629562573,"Math and science","OLS","Slovenia","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"non-immigrant",1,"Table A9 Column 6","student FE","Student + Teacher + Group characteristics","No",88,"Europe",0
"585","Hermann",1,"Test score",NA,-0.03248,0.0239175667658732,"Math and science","OLS","Slovenia","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"owns few books",1,"Table A7 Column 3","student FE","Student + Teacher + Group characteristics","No",89,"Europe",0
"585","Hermann",1,"Test score",NA,0.0211,0.0398151981032369,"Math and science","OLS","Slovenia","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"owns many books",1,"Table A7 Column 6","student FE","Student + Teacher + Group characteristics","No",90,"Europe",0
"585","Hermann",1,"Test score",NA,-0.0022,0.0608192403767097,"Math and science","OLS","Spain (Basque Country)","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,1,"high achievers",1,"Table A4 Column 6","student FE","Student + Teacher + Group characteristics","No",91,"Europe",0
"585","Hermann",1,"Test score",NA,0.0389,0.0629104919707357,"Math and science","OLS","Spain (Basque Country)","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,1,"low achievers",1,"Table A4 Column 3","student FE","Student + Teacher + Group characteristics","No",92,"Europe",0
"585","Hermann",1,"Test score",NA,0.0855,0.0627608158009438,"Math and science","OLS","Spain (Basque Country)","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,1,"owns few books",1,"Table A6 Column 3","student FE","Student + Teacher + Group characteristics","No",93,"Europe",0
"585","Hermann",1,"Test score",NA,-0.05485,0.0542233344603594,"Math and science","OLS","Spain (Basque Country)","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,1,"owns many books",1,"Table A6 Column 6","student FE","Student + Teacher + Group characteristics","No",94,"Europe",0
"585","Hermann",1,"Test score",NA,0.0115,0.023287979732042,"Math and science","OLS","Sweden","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"high achievers",1,"Table A4 Column 6","student FE","Student + Teacher + Group characteristics","No",95,"Europe",0
"585","Hermann",1,"Test score",NA,0.03885,0.0303448512930942,"Math and science","OLS","Sweden","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"immigrant",1,"Table A8 Column 3","student FE","Student + Teacher + Group characteristics","No",96,"Europe",0
"585","Hermann",1,"Test score",NA,0.01774,0.0247008097033275,"Math and science","OLS","Sweden","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"low achievers",1,"Table A4 Column 3","student FE","Student + Teacher + Group characteristics","No",97,"Europe",0
"585","Hermann",1,"Test score",NA,0.00722,0.0191107299703596,"Math and science","OLS","Sweden","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"non-immigrant",1,"Table A8 Column 6","student FE","Student + Teacher + Group characteristics","No",98,"Europe",0
"585","Hermann",1,"Test score",NA,0.004616,0.0237002109695251,"Math and science","OLS","Sweden","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"owns few books",1,"Table A6 Column 3","student FE","Student + Teacher + Group characteristics","No",99,"Europe",0
"585","Hermann",1,"Test score",NA,0.02075,0.0254568261965234,"Math and science","OLS","Sweden","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"owns many books",1,"Table A6 Column 6","student FE","Student + Teacher + Group characteristics","No",100,"Europe",0
"585","Hermann",1,"Test score",58807,0.00774,0.00895,"Math and science","OLS","Eastern Europe","Grade 8","Observational/Natural Experiment","2003, 2007, 2011","2003, 2007, 2011","GxF - BxF",1,0,"",0,"Table 6 Column 4","student FE","Student + Teacher + Group characteristics","No",NA,"Europe",0
"585","Hermann",1,"Test score",6305,0.0129,0.0123,"Math and science","OLS","Serbia","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,0,"",0,"Table 4 Column 5","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",6672,0.00535,0.0149,"Math and science","OLS","Lithuania","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,0,"",0,"Table 4 Column 5","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",3361,-0.00352,0.0172,"Math and science","OLS","Czech Republic","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,0,"",0,"Table 4 Column 5","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",2466,0.0363,0.0237,"Math and science","OLS","Belgium (Flemish Community)","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,0,"",0,"Table 3 Column 5","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",3592,0.0292,0.0187,"Math and science","OLS","Bosnia and Herzegovina","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,0,"",0,"Table 4 Column 5","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",5516,0.0145,0.0147,"Math and science","OLS","Sweden","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,0,"",0,"Table 3 Column 5","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",58807,0.00463,0.0154,"Math and science","OLS","Eastern Europe","Grade 8","Observational/Natural Experiment","2003, 2007, 2011","2003, 2007, 2011","GxF - BxF",1,0,"",0,"Table 7 Column 4","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",5133,-0.023,0.0175,"Math and science","OLS","Slovenia","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,0,"",0,"Table 4 Column 5","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",58807,0.00774,0.00895,"Math and science","OLS","Eastern Europe","Grade 8","Observational/Natural Experiment","2003, 2007, 2011","2003, 2007, 2011","GxF - BxF",1,0,"",0,"Table 6 Column 4","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",2318,-0.0135,0.0305,"Math and science","OLS","Norway","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,0,"",0,"Table 3 Column 5","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",2298,0.0056,0.0287,"Math and science","OLS","Estonia","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,0,"",0,"Table 4 Column 5","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",23877,0.0255,0.00943,"Math and science","OLS","Western Europe","Grade 8","Observational/Natural Experiment","2003, 2007, 2011","2003, 2007, 2011","GxF - BxF",1,0,"",0,"Table 7 Column 4","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",23877,0.0341,0.0117,"Math and science","OLS","Western Europe","Grade 8","Observational/Natural Experiment","2003, 2007, 2011","2003, 2007, 2011","GxF - BxF",1,0,"",0,"Table 6 Column 4","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",1914,0.0311,0.0208,"Math and science","OLS","Netherlands","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,0,"",0,"Table 3 Column 5","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",4619,0.0333,0.0137,"Math and science","OLS","England","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,0,"",0,"Table 3 Column 5","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",2714,-0.00677,0.0233,"Math and science","OLS","Scotland","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,0,"",0,"Table 3 Column 5","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",23877,0.0296,0.009,"Math and science","OLS","Western Europe","Grade 8","Observational/Natural Experiment","2003, 2007, 2011","2003, 2007, 2011","GxF - BxF",1,0,"",0,"Table 2  Column 5","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",23877,0.0204,0.0123,"Math and science","OLS","Western Europe","Grade 8","Observational/Natural Experiment","2003, 2007, 2011","2003, 2007, 2011","GxF - BxF",1,0,"",0,"Table 6 Column 4","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",3126,-0.0325,0.0229,"Math and science","OLS","Bulgaria","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,0,"",0,"Table 4 Column 5","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",1463,0.0143,0.04,"Math and science","OLS","Spain (Basque Country)","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,0,"",0,"Table 3 Column 5","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",23877,0.0491,0.0197,"Math and science","OLS","Western Europe","Grade 8","Observational/Natural Experiment","2003, 2007, 2011","2003, 2007, 2011","GxF - BxF",1,0,"",0,"Table 7 Column 4","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",23877,0.00782,0.0103,"Math and science","OLS","Western Europe","Grade 8","Observational/Natural Experiment","2003, 2007, 2011","2003, 2007, 2011","GxF - BxF",1,0,"",0,"Table  5 Column 4","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",1514,-0.011,0.0292,"Math and science","OLS","Latvia","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,0,"",0,"Table 4 Column 5","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",58807,0.0149,0.00779,"Math and science","OLS","Eastern Europe","Grade 8","Observational/Natural Experiment","2003, 2007, 2011","2003, 2007, 2011","GxF - BxF",1,0,"",0,"Table  5 Column 4","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",58807,0.012,0.00718,"Math and science","OLS","Eastern Europe","Grade 8","Observational/Natural Experiment","2003, 2007, 2011","2003, 2007, 2011","GxF - BxF",1,0,"",0,"Table 6 Column 4","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",23877,0.0514,0.0142,"Math and science","OLS","Western Europe","Grade 8","Observational/Natural Experiment","2003, 2007, 2011","2003, 2007, 2011","GxF - BxF",1,0,"",0,"Table  5 Column 4","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",2867,0.0166,0.0165,"Math and science","OLS","Finland","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,0,"",0,"Table 3 Column 5","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",10429,0.0192,0.0119,"Math and science","OLS","Romania","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,0,"",0,"Table 4 Column 5","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",58807,0.00958,0.00587,"Math and science","OLS","Eastern Europe","Grade 8","Observational/Natural Experiment","2003, 2007, 2011","2003, 2007, 2011","GxF - BxF",1,0,"",0,"Table 2 Column 5","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",8584,0.0162,0.0098,"Math and science","OLS","Hungary","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,0,"",0,"Table 4 Column 5","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",2447,0.0554,0.0247,"Math and science","OLS","Slovak Republic","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,0,"",0,"Table 4 Column 5","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",58807,0.00357,0.00777,"Math and science","OLS","Eastern Europe","Grade 8","Observational/Natural Experiment","2003, 2007, 2011","2003, 2007, 2011","GxF - BxF",1,0,"",0,"Table  5 Column 4","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",5346,0.0113,0.0133,"Math and science","OLS","Macedonia","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,0,"",0,"Table 4 Column 5","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"585","Hermann",1,"Test score",58807,0.0106,0.00618,"Math and science","OLS","Eastern Europe","Grade 8","Observational/Natural Experiment","2003, 2007, 2011","2003, 2007, 2011","GxF - BxF",1,0,"",0,"Table 7 Column 4","student FE","Student + Teacher + Group characteristics","",NA,"Europe",0
"214","Holmlund",1,"Grade",43916,0.06375,0.0375,"Natural Science Major ","OLS","Sweden","High school","Observational/Natural Experiment","1997","2004","GxF",0,0,".",0,"Table 2A Column 1","School + year + subject FE","no controls","",NA,"Europe",0
"214","Holmlund",1,"Grade",43916,0.0516666666666667,0.035,"Natural Science Major ","OLS","Sweden","High school","Observational/Natural Experiment","1997","2004","GxF",0,0,".",0,"Table 2A Column 2","School + year + subject FE","controls","",NA,"Europe",0
"214","Holmlund",1,"Grade",43916,-0.0091666666666667,0.0285416666666667,"Natural Science Major ","OLS","Sweden","High school","Observational/Natural Experiment","1997","2004","GxF",0,0,".",0,"Table 2A Column 3","School + year + subject FE","controls + subject*female student","",NA,"Europe",0
"214","Holmlund",1,"Grade",43916,0.0645833333333333,0.033125,"Natural Science Major ","OLS","Sweden","High school","Observational/Natural Experiment","1997","2004","GxF",0,0,".",0,"Table 2A Column 4","School + year + subject + student FE","controls  ","",NA,"Europe",0
"214","Holmlund",1,"Grade",43916,-0.0085416666666667,0.0254166666666667,"Natural Science Major ","OLS","Sweden","High school","Observational/Natural Experiment","1997","2004","GxF",1,0,".",0,"Table 2A Column 5","School + year + subject + student FE","controls + subject*female student","",NA,"Europe",0
"214","Holmlund",1,"Grade",42624,0.123207547169811,0.039622641509434,"Social Science Major","OLS","Sweden","High school","Observational/Natural Experiment","1997","2004","GxF",0,0,".",0,"Table 2B Column 1","School + year + subject FE","no controls","",NA,"Europe",0
"214","Holmlund",1,"Grade",42624,0.132641509433962,0.029811320754717,"Social Science Major","OLS","Sweden","High school","Observational/Natural Experiment","1997","2004","GxF",0,0,".",0,"Table 2B Column 2","School + year + subject FE","controls","",NA,"Europe",0
"214","Holmlund",1,"Grade",42624,0.0473584905660377,0.0307547169811321,"Social Science Major","OLS","Sweden","High school","Observational/Natural Experiment","1997","2004","GxF",0,0,".",0,"Table 2B Column 3","School + year + subject FE","controls + subject*female student","",NA,"Europe",0
"214","Holmlund",1,"Grade",42624,0.111509433962264,0.0275471698113208,"Social Science Major","OLS","Sweden","High school","Observational/Natural Experiment","1997","2004","GxF",0,0,".",0,"Table 2B Column 4","School + year + subject + student FE","controls  ","",NA,"Europe",0
"214","Holmlund",1,"Grade",42624,0.0028301886792453,0.0275471698113208,"Social Science Major","OLS","Sweden","High school","Observational/Natural Experiment","1997","2004","GxF",1,0,".",0,"Table 2B Column 5","School + year + subject + student FE","controls + subject*female student","",NA,"Europe",0
"214","Holmlund",1,"Grade",9578,0.04125,0.0502083333333333,"Natural Science Major (English)","OLS","Sweden","High school","Observational/Natural Experiment","1997","2004","GxF",0,0,".",0,"Table 3A Column 1","School + year + subject FE","controls  ","",NA,"Europe",0
"214","Holmlund",1,"Grade",9578,-0.0114583333333333,0.0708333333333333,"Natural Science Major (English)","OLS","Sweden","High school","Observational/Natural Experiment","1997","2004","GxF",1,0,".",0,"Table 3A Column 2","School + year + subject + student FE","controls  ","",NA,"Europe",0
"214","Holmlund",1,"Grade",9578,0.0639583333333333,0.0514583333333333,"Natural Science Major (Swedish)","OLS","Sweden","High school","Observational/Natural Experiment","1997","2004","GxF",0,0,".",0,"Table 3A Column 3","School + year + subject FE","controls  ","",NA,"Europe",0
"214","Holmlund",1,"Grade",9578,0.125,0.0577083333333333,"Natural Science Major (Swedish)","OLS","Sweden","High school","Observational/Natural Experiment","1997","2004","GxF",1,0,".",0,"Table 3A Column 4","School + year + subject + student FE","controls  ","",NA,"Europe",0
"214","Holmlund",1,"Grade",24760,-0.0366666666666667,0.0385416666666667,"Natural Science Major (Math)","OLS","Sweden","High school","Observational/Natural Experiment","1997","2004","GxF",0,0,".",0,"Table 3A Column 5","School + year + subject FE","controls  ","",NA,"Europe",0
"214","Holmlund",1,"Grade",24760,-0.0297916666666667,0.0385416666666667,"Natural Science Major (Math)","OLS","Sweden","High school","Observational/Natural Experiment","1997","2004","GxF",1,0,".",0,"Table 3A Column 6","School + year + subject + student FE","controls  ","",NA,"Europe",0
"214","Holmlund",1,"Grade",12734,0.0369811320754717,0.0405660377358491,"Social Science Major (English)","OLS","Sweden","High school","Observational/Natural Experiment","1997","2004","GxF",0,0,".",0,"Table 3B Column 1","School + year + subject FE","controls  ","",NA,"Europe",0
"214","Holmlund",1,"Grade",12734,0.0554716981132075,0.0505660377358491,"Social Science Major (English)","OLS","Sweden","High school","Observational/Natural Experiment","1997","2004","GxF",1,0,".",0,"Table 3B Column 2","School + year + subject + student FE","controls  ","",NA,"Europe",0
"214","Holmlund",1,"Grade",12734,0.0958490566037736,0.0609433962264151,"Social Science Major (Swedish)","OLS","Sweden","High school","Observational/Natural Experiment","1997","2004","GxF",0,0,".",0,"Table 3B Column 3","School + year + subject FE","controls  ","",NA,"Europe",0
"214","Holmlund",1,"Grade",12734,0.0081132075471698,0.0583018867924528,"Social Science Major (Swedish)","OLS","Sweden","High school","Observational/Natural Experiment","1997","2004","GxF",1,0,".",0,"Table 3B Column 4","School + year + subject + student FE","controls  ","",NA,"Europe",0
"214","Holmlund",1,"Grade",17156,0.0464150943396226,0.05,"Social Science Major (Math)","OLS","Sweden","High school","Observational/Natural Experiment","1997","2004","GxF",0,0,".",0,"Table 3B Column 5","School + year + subject FE","controls  ","",NA,"Europe",0
"214","Holmlund",1,"Grade",17156,-0.0426415094339623,0.0415094339622642,"Social Science Major (Math)","OLS","Sweden","High school","Observational/Natural Experiment","1997","2004","GxF",1,0,".",0,"Table 3B Column 6","School + year + subject + student FE","controls  ","",NA,"Europe",0
"943","Hwang",1,"Test score",1364864,0.005,0.0028284271247462,"English and art","OLS","USA","Grade 3 to 5","Observational/Natural Experiment","2010","2017","GxF - BxF",1,0,"gender",0,"Table 3 Panel A Column 1","Year+Grade+Student FE","Student + Teacher characteristics","No",1,"North America",1
"943","Hwang",1,"Test score",1002149,0.007,0.0042426406871193,"English and art","OLS","USA","Grade 3 to 5","Observational/Natural Experiment","2010","2017","GxF - BxF",0,0,"gender & only one teacher ",1,"Table A3 Panel 1 Column 2","Year+Grade FE","Student + Teacher characteristics","No",2,"North America",1
"943","Hwang",1,"Test score",790456,-0.095,0.0042426406871193,"English and art","OLS","USA","Grade 3 to 5","Observational/Natural Experiment","2010","2017","GxF - BxF",1,0,"gender",1,"Table A1 Panel 1 Column 2","Year+Grade FE","Student + Teacher characteristics + Lagged Depvar","No",3,"North America",1
"943","Hwang",1,"Test score",1347848,0.004,0.0028284271247462,"English and art","OLS","USA","Grade 6 to 8","Observational/Natural Experiment","2010","2017","GxF - BxF",1,0,"gender",0,"Table 3 Panel A Column 1","Year+Grade+Student FE","Student + Teacher characteristics","No",4,"North America",2
"943","Hwang",1,"Test score",928340,0.003,0.0028284271247462,"English and art","OLS","USA","Grade 6 to 8","Observational/Natural Experiment","2010","2017","GxF - BxF",0,0,"gender & only one teacher ",1,"Table A3 Panel 1 Column 3","Year+Grade FE","Student + Teacher characteristics","No",5,"North America",2
"943","Hwang",1,"Test score",1281638,0.003,0.0028284271247462,"English and art","OLS","USA","Grade 6 to 8","Observational/Natural Experiment","2010","2017","GxF - BxF",1,0,"gender",1,"Table A1 Panel 1 Column 3","Year+Grade FE","Student + Teacher characteristics + Lagged Depvar","No",6,"North America",2
"943","Hwang",1,"Test score",1352457,0.009,0.0028284271247462,"Math","OLS","USA","Grade 3 to 5","Observational/Natural Experiment","2010","2017","GxF - BxF",1,0,"gender",0,"Table 3 Panel A Column 1","Year+Grade+Student FE","Student + Teacher characteristics","No",7,"North America",1
"943","Hwang",1,"Test score",1094451,0.01,0.0028284271247462,"Math","OLS","USA","Grade 3 to 5","Observational/Natural Experiment","2010","2017","GxF - BxF",0,0,"gender & only one teacher ",1,"Table A3 Panel 1 Column 1","Year+Grade FE","Student + Teacher characteristics","No",8,"North America",1
"943","Hwang",1,"Test score",782872,0.011,0.0028284271247462,"Math","OLS","USA","Grade 3 to 5","Observational/Natural Experiment","2010","2017","GxF - BxF",1,0,"gender",1,"Table A1 Panel 1 Column 1","Year+Grade FE","Student + Teacher characteristics + Lagged Depvar","No",9,"North America",1
"943","Hwang",1,"Test score",1329405,0.013,0.0014142135623731,"Math","OLS","USA","Grade 6 to 8","Observational/Natural Experiment","2010","2017","GxF - BxF",1,0,"gender",0,"Table 3 Panel A Column 1","Year+Grade+Student FE","Student + Teacher characteristics","No",10,"North America",2
"943","Hwang",1,"Test score",1178501,0.012,0.0014142135623731,"Math","OLS","USA","Grade 6 to 8","Observational/Natural Experiment","2010","2017","GxF - BxF",0,0,"gender & only one teacher ",1,"Table A3 Panel 1 Column 3","Year+Grade FE","Student + Teacher characteristics","No",11,"North America",2
